,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,y
866,6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,7.71,7.55,13.94,1.07,1.2,1.49,0.9,0.93,0.62,3.25,4.76,2.84,0.57,0.85,0.86,26.26,13.19,13.09,24.19,24.91,24.97,1.86,2.39,2.4,4.05,3.42,3.43,1.9,1.51,2.45,11.71,12.06,23.17,6
867,6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,7.81,7.65,14.14,1.11,1.22,1.53,0.91,0.94,0.64,2.95,4.16,2.54,0.57,0.85,0.86,26.26,13.19,13.09,22.19,22.91,22.97,1.86,2.39,2.4,4.04,3.41,3.42,1.92,1.52,2.47,11.61,11.96,22.97,6
868,6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,7.71,7.55,13.94,1.21,1.27,1.63,0.9,0.93,0.62,2.75,3.76,2.34,0.58,0.85,0.86,30.26,15.19,15.09,24.19,24.91,24.97,1.86,2.39,2.4,4.04,3.41,3.42,1.88,1.5,2.43,11.61,11.96,22.97,6
869,7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,8.51,8.35,15.54,1.35,1.34,1.77,0.71,0.74,0.24,2.95,4.16,2.54,0.59,0.86,0.87,54.26,27.19,27.09,43.19,43.91,43.97,1.86,2.39,2.4,4.08,3.45,3.46,1.52,1.32,2.07,11.31,11.66,22.37,6
870,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,8.61,8.45,15.74,1.52,1.43,1.94,0.69,0.72,0.2,3.05,4.36,2.64,0.56,0.83,0.85,62.26,31.19,31.09,43.19,43.91,43.97,1.86,2.39,2.4,4.05,3.42,3.43,1.38,1.25,1.93,12.21,12.56,24.17,6
871,6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,7.81,7.65,14.14,1.21,1.27,1.63,0.71,0.74,0.24,2.45,3.16,2.04,0.6,0.88,0.87,72.26,36.19,36.09,46.19,46.91,46.97,1.86,2.39,2.4,4.17,3.54,3.55,1.38,1.25,1.93,11.01,11.36,21.77,5
872,7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,8.21,8.05,14.94,0.79,1.06,1.21,0.92,0.95,0.66,2.95,4.16,2.54,0.56,0.84,0.85,56.26,28.19,28.09,48.19,48.91,48.97,1.86,2.39,2.4,4.07,3.44,3.45,1.32,1.22,1.87,10.41,10.76,20.57,4
873,9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,10.01,9.85,18.54,0.51,0.92,0.93,1.05,1.08,0.92,2.55,3.36,2.14,0.56,0.84,0.85,12.26,6.19,6.09,10.19,10.91,10.97,1.86,2.39,2.4,3.87,3.24,3.25,1.4,1.26,1.95,11.51,11.86,22.77,7
874,10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,11.31,11.15,21.14,0.85,1.09,1.27,1.14,1.17,1.1,3.05,4.36,2.64,0.64,0.91,0.89,12.26,6.19,6.09,10.19,10.91,10.97,1.86,2.39,2.4,3.76,3.13,3.14,1.54,1.33,2.09,12.21,12.56,24.17,7
875,8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,9.71,9.55,17.94,0.71,1.02,1.13,1.08,1.11,0.98,3.75,5.76,3.34,0.65,0.92,0.9,14.26,7.19,7.09,16.19,16.91,16.97,1.86,2.39,2.4,3.95,3.32,3.33,1.82,1.47,2.37,12.21,12.56,24.17,7
876,7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,8.01,7.85,14.54,1.03,1.18,1.45,0.68,0.71,0.18,3.15,4.56,2.74,0.56,0.84,0.85,14.26,7.19,7.09,14.19,14.91,14.97,1.86,2.39,2.4,4.04,3.41,3.42,1.4,1.26,1.95,11.31,11.66,22.37,4
877,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,8.61,8.45,15.74,1.52,1.43,1.94,0.69,0.72,0.2,3.05,4.36,2.64,0.56,0.83,0.85,62.26,31.19,31.09,43.19,43.91,43.97,1.86,2.39,2.4,4.05,3.42,3.43,1.38,1.25,1.93,12.21,12.56,24.17,6
878,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,9.71,9.55,17.94,1.31,1.32,1.73,0.87,0.9,0.56,4.95,8.16,4.54,0.62,0.89,0.88,60.26,30.19,30.09,69.19,69.91,69.97,1.87,2.4,2.41,3.86,3.23,3.24,1.24,1.18,1.79,10.41,10.76,20.57,6
879,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,8.11,7.95,14.74,1.29,1.31,1.71,0.72,0.75,0.26,3.45,5.16,3.04,0.58,0.86,0.86,36.26,18.19,18.09,88.19,88.91,88.97,1.87,2.4,2.4,4.17,3.54,3.55,1.34,1.23,1.89,9.91,10.26,19.57,5
880,9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,10.11,9.95,18.74,1.21,1.27,1.63,0.86,0.89,0.54,2.55,3.36,2.14,0.58,0.86,0.87,20.26,10.19,10.09,21.19,21.91,21.97,1.86,2.39,2.4,3.79,3.16,3.17,1.22,1.17,1.77,10.31,10.66,20.37,5
881,7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,8.51,8.35,15.54,1.52,1.43,1.94,0.68,0.71,0.18,3.05,4.36,2.64,0.56,0.84,0.86,60.26,30.19,30.09,35.19,35.91,35.97,1.86,2.39,2.4,4.12,3.49,3.5,1.54,1.33,2.09,11.81,12.16,23.37,6
882,8.4,0.31,0.29,3.1,0.194,14.0,26.0,0.99536,3.22,0.78,12.0,9.31,9.15,17.14,0.71,1.02,1.13,0.97,1.0,0.76,4.05,6.36,3.64,0.82,1.09,0.98,28.26,14.19,14.09,26.19,26.91,26.97,1.86,2.39,2.4,3.86,3.23,3.24,1.8,1.46,2.35,12.41,12.76,24.57,6
883,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,8.11,7.95,14.74,1.29,1.31,1.71,0.72,0.75,0.26,3.45,5.16,3.04,0.58,0.86,0.86,36.26,18.19,18.09,88.19,88.91,88.97,1.87,2.4,2.4,4.17,3.54,3.55,1.34,1.23,1.89,9.91,10.26,19.57,5
884,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,9.71,9.55,17.94,1.31,1.32,1.73,0.87,0.9,0.56,4.95,8.16,4.54,0.62,0.89,0.88,60.26,30.19,30.09,69.19,69.91,69.97,1.87,2.4,2.41,3.86,3.23,3.24,1.24,1.18,1.79,10.41,10.76,20.57,6
885,8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,9.81,9.65,18.14,1.59,1.46,2.01,0.82,0.85,0.46,3.45,5.16,3.04,0.6,0.88,0.87,18.26,9.19,9.09,30.19,30.91,30.97,1.87,2.4,2.41,3.98,3.35,3.36,1.52,1.32,2.07,10.91,11.26,21.57,5
886,9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,9.91,9.75,18.34,1.69,1.51,2.11,0.8,0.83,0.42,3.35,4.96,2.94,0.59,0.87,0.87,16.26,8.19,8.09,28.19,28.91,28.97,1.87,2.4,2.41,3.97,3.34,3.35,1.54,1.33,2.09,10.81,11.16,21.37,6
887,10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,11.61,11.45,21.74,1.13,1.23,1.55,1.06,1.09,0.94,3.55,5.36,3.14,0.56,0.84,0.85,58.26,29.19,29.09,56.19,56.91,56.97,1.86,2.39,2.4,3.79,3.16,3.17,1.82,1.47,2.37,12.51,12.86,24.77,7
888,6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,7.71,7.55,13.94,1.23,1.28,1.65,0.68,0.71,0.18,3.45,5.16,3.04,0.57,0.85,0.86,64.26,32.19,32.09,64.19,64.91,64.97,1.86,2.39,2.4,4.07,3.44,3.45,1.36,1.24,1.91,11.61,11.96,22.97,6
889,10.7,0.9,0.34,6.6,0.112,23.0,99.0,1.00289,3.22,0.68,9.3,11.61,11.45,21.74,1.89,1.61,2.31,1.02,1.05,0.86,7.55,13.36,7.14,0.65,0.93,0.9,46.26,23.19,23.09,99.19,99.91,99.97,1.87,2.41,2.42,3.86,3.23,3.24,1.6,1.36,2.15,9.71,10.06,19.17,5
890,7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,8.11,7.95,14.74,0.77,1.05,1.19,0.92,0.95,0.66,2.95,4.16,2.54,0.57,0.85,0.86,60.26,30.19,30.09,52.19,52.91,52.97,1.86,2.39,2.4,4.08,3.45,3.46,1.4,1.26,1.95,10.51,10.86,20.77,5
891,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,8.11,7.95,14.74,1.41,1.37,1.83,0.71,0.74,0.24,3.25,4.76,2.84,0.58,0.86,0.87,32.26,16.19,16.09,86.19,86.91,86.97,1.87,2.4,2.4,4.17,3.54,3.55,1.38,1.25,1.93,10.11,10.46,19.97,5
892,10.1,0.45,0.23,1.9,0.082,10.0,18.0,0.99774,3.22,0.65,9.3,11.01,10.85,20.54,0.99,1.16,1.41,0.91,0.94,0.64,2.85,3.96,2.44,0.59,0.87,0.87,20.26,10.19,10.09,18.19,18.91,18.97,1.87,2.4,2.41,3.86,3.23,3.24,1.54,1.33,2.09,9.71,10.06,19.17,6
893,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,8.11,7.95,14.74,1.41,1.37,1.83,0.71,0.74,0.24,3.25,4.76,2.84,0.58,0.86,0.87,32.26,16.19,16.09,86.19,86.91,86.97,1.87,2.4,2.4,4.17,3.54,3.55,1.38,1.25,1.93,10.11,10.46,19.97,5
894,7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,8.11,7.95,14.74,1.35,1.34,1.77,0.71,0.74,0.24,3.15,4.56,2.74,0.59,0.86,0.87,34.26,17.19,17.09,88.19,88.91,88.97,1.87,2.4,2.4,4.17,3.54,3.55,1.4,1.26,1.95,10.21,10.56,20.17,6
895,7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,8.01,7.85,14.54,1.27,1.3,1.69,0.69,0.72,0.2,3.25,4.76,2.84,0.59,0.86,0.87,54.26,27.19,27.09,43.19,43.91,43.97,1.86,2.39,2.4,4.06,3.43,3.44,1.4,1.26,1.95,11.11,11.46,21.97,6
896,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,9.21,9.05,16.94,0.71,1.02,1.13,1.07,1.1,0.96,3.35,4.96,2.94,0.58,0.86,0.87,34.26,17.19,17.09,43.19,43.91,43.97,1.86,2.39,2.4,3.95,3.32,3.33,1.78,1.45,2.33,12.91,13.26,25.57,7
897,7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,8.01,7.85,14.54,1.27,1.3,1.69,0.69,0.72,0.2,3.25,4.76,2.84,0.59,0.86,0.87,54.26,27.19,27.09,43.19,43.91,43.97,1.86,2.39,2.4,4.06,3.43,3.44,1.4,1.26,1.95,11.11,11.46,21.97,6
898,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,9.21,9.05,16.94,0.71,1.02,1.13,1.07,1.1,0.96,3.35,4.96,2.94,0.58,0.86,0.87,34.26,17.19,17.09,43.19,43.91,43.97,1.86,2.39,2.4,3.95,3.32,3.33,1.78,1.45,2.33,12.91,13.26,25.57,7
899,8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,9.21,9.05,16.94,2.13,1.73,2.55,0.7,0.73,0.22,4.35,6.96,3.94,0.6,0.87,0.87,12.26,6.19,6.09,11.19,11.91,11.97,1.87,2.4,2.41,4.12,3.49,3.5,1.22,1.17,1.77,11.41,11.76,22.57,3
900,8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,9.81,9.65,18.14,0.71,1.02,1.13,1.04,1.07,0.9,3.55,5.36,3.14,0.54,0.82,0.84,20.26,10.19,10.09,39.19,39.91,39.97,1.86,2.39,2.4,4.04,3.41,3.42,1.62,1.37,2.17,12.21,12.56,24.17,5
901,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,8.31,8.15,15.14,1.36,1.35,1.78,0.78,0.81,0.38,3.35,4.96,2.94,0.59,0.86,0.87,32.26,16.19,16.09,33.19,33.91,33.97,1.87,2.4,2.4,4.22,3.59,3.6,1.62,1.37,2.17,11.21,11.56,22.17,7
902,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,8.31,8.15,15.14,1.36,1.35,1.78,0.78,0.81,0.38,3.35,4.96,2.94,0.59,0.86,0.87,32.26,16.19,16.09,33.19,33.91,33.97,1.87,2.4,2.4,4.22,3.59,3.6,1.62,1.37,2.17,11.21,11.56,22.17,7
903,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7.71,7.55,13.94,1.27,1.3,1.69,0.74,0.77,0.3,6.95,12.16,6.54,0.55,0.82,0.85,22.26,11.19,11.09,18.19,18.91,18.97,1.86,2.39,2.4,4.05,3.42,3.43,1.42,1.27,1.97,11.21,11.56,22.17,7
904,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7.71,7.55,13.94,1.27,1.3,1.69,0.74,0.77,0.3,6.95,12.16,6.54,0.55,0.82,0.85,22.26,11.19,11.09,18.19,18.91,18.97,1.86,2.39,2.4,4.05,3.42,3.43,1.42,1.27,1.97,11.21,11.56,22.17,7
905,9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,10.11,9.95,18.74,1.25,1.29,1.67,0.88,0.91,0.58,3.95,6.16,3.54,0.59,0.87,0.87,30.26,15.19,15.09,115.19,115.91,115.97,1.87,2.4,2.41,3.87,3.24,3.25,1.42,1.27,1.97,9.91,10.26,19.57,5
906,7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,8.11,7.95,14.74,1.17,1.25,1.59,0.95,0.98,0.72,3.55,5.36,3.14,0.6,0.87,0.87,24.26,12.19,12.09,78.19,78.91,78.97,1.86,2.39,2.4,4.03,3.4,3.41,1.66,1.39,2.21,11.41,11.76,22.57,5
907,6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,7.01,6.85,12.54,1.21,1.27,1.63,0.68,0.71,0.18,3.15,4.56,2.74,0.59,0.86,0.87,12.26,6.19,6.09,9.19,9.91,9.97,1.86,2.39,2.4,4.23,3.6,3.61,1.32,1.22,1.87,11.91,12.26,23.57,6
908,7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,8.31,8.15,15.14,1.13,1.23,1.55,0.81,0.84,0.44,3.35,4.96,2.94,0.58,0.86,0.87,68.26,34.19,34.09,61.19,61.91,61.97,1.86,2.39,2.4,4.07,3.44,3.45,1.42,1.27,1.97,11.21,11.56,22.17,6
909,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,8.21,8.05,14.94,0.7,1.02,1.12,1.07,1.1,0.96,2.15,2.56,1.74,0.55,0.82,0.85,14.26,7.19,7.09,11.19,11.91,11.97,1.86,2.39,2.4,3.93,3.3,3.31,1.28,1.2,1.83,11.91,12.26,23.57,6
910,9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,10.21,10.05,18.94,0.85,1.09,1.27,1.16,1.19,1.14,4.75,7.76,4.34,0.69,0.97,0.92,6.26,3.19,3.09,11.19,11.91,11.97,1.86,2.39,2.4,3.87,3.24,3.25,1.38,1.25,1.93,13.61,13.96,26.97,6
911,9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,10.01,9.85,18.54,0.65,0.99,1.07,1.14,1.17,1.1,9.95,18.16,9.54,0.66,0.93,0.9,6.26,3.19,3.09,9.19,9.91,9.97,1.87,2.4,2.41,3.82,3.19,3.2,1.44,1.28,1.99,11.31,11.66,22.37,6
912,10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,10.91,10.75,20.34,1.01,1.17,1.43,1.12,1.15,1.06,3.85,5.96,3.44,0.56,0.83,0.85,8.26,4.19,4.09,8.19,8.91,8.97,1.86,2.39,2.4,3.97,3.34,3.35,1.48,1.3,2.03,12.61,12.96,24.97,6
913,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,10.31,10.15,19.14,0.88,1.11,1.3,1.14,1.17,1.1,5.55,9.36,5.14,0.62,0.89,0.88,6.26,3.19,3.09,10.19,10.91,10.97,1.86,2.39,2.4,3.91,3.28,3.29,1.52,1.32,2.07,12.61,12.96,24.97,7
914,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,8.21,8.05,14.94,0.7,1.02,1.12,1.07,1.1,0.96,2.15,2.56,1.74,0.55,0.82,0.85,14.26,7.19,7.09,11.19,11.91,11.97,1.86,2.39,2.4,3.93,3.3,3.31,1.28,1.2,1.83,11.91,12.26,23.57,6
915,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,9.51,9.35,17.54,0.72,1.03,1.14,1.08,1.11,0.98,3.15,4.56,2.74,0.59,0.86,0.87,6.26,3.19,3.09,6.19,6.91,6.97,1.86,2.39,2.4,3.91,3.28,3.29,1.58,1.35,2.13,12.31,12.66,24.37,6
916,5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,6.21,6.05,10.94,1.52,1.43,1.94,0.87,0.9,0.56,2.45,3.16,2.04,0.75,1.03,0.95,14.26,7.19,7.09,62.19,62.91,62.97,1.86,2.39,2.4,4.26,3.63,3.64,1.46,1.29,2.01,11.41,11.76,22.57,5
917,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,7.71,7.55,13.94,0.91,1.12,1.33,0.99,1.02,0.8,9.75,17.76,9.34,0.6,0.87,0.87,52.26,26.19,26.09,45.19,45.91,45.97,1.87,2.4,2.41,4.02,3.39,3.4,1.52,1.32,2.07,10.51,10.86,20.77,6
918,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,9.31,9.15,17.14,0.81,1.07,1.23,1.0,1.03,0.82,3.15,4.56,2.74,0.59,0.87,0.87,64.26,32.19,32.09,79.19,79.91,79.97,1.86,2.39,2.4,3.94,3.31,3.32,1.68,1.4,2.23,11.41,11.76,22.57,6
919,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,9.31,9.15,17.14,1.33,1.33,1.75,0.8,0.83,0.42,2.75,3.76,2.34,0.57,0.85,0.86,76.26,38.19,38.09,46.19,46.91,46.97,1.86,2.39,2.4,4.02,3.39,3.4,2.02,1.57,2.57,12.21,12.56,24.17,6
920,9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,10.51,10.35,19.54,0.91,1.12,1.33,1.05,1.08,0.92,3.25,4.76,2.84,0.61,0.89,0.88,20.26,10.19,10.09,23.19,23.91,23.97,1.87,2.4,2.41,3.88,3.25,3.26,1.36,1.24,1.91,10.91,11.26,21.57,5
921,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,9.31,9.15,17.14,0.81,1.07,1.23,1.0,1.03,0.82,3.15,4.56,2.74,0.59,0.87,0.87,64.26,32.19,32.09,79.19,79.91,79.97,1.86,2.39,2.4,3.94,3.31,3.32,1.68,1.4,2.23,11.41,11.76,22.57,6
922,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,9.31,9.15,17.14,1.33,1.33,1.75,0.8,0.83,0.42,2.75,3.76,2.34,0.57,0.85,0.86,76.26,38.19,38.09,46.19,46.91,46.97,1.86,2.39,2.4,4.02,3.39,3.4,2.02,1.57,2.57,12.21,12.56,24.17,6
923,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,7.71,7.55,13.94,0.91,1.12,1.33,0.99,1.02,0.8,9.75,17.76,9.34,0.6,0.87,0.87,52.26,26.19,26.09,45.19,45.91,45.97,1.87,2.4,2.41,4.02,3.39,3.4,1.52,1.32,2.07,10.51,10.86,20.77,6
924,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,9.51,9.35,17.54,1.03,1.18,1.45,0.95,0.98,0.72,3.25,4.76,2.84,0.54,0.81,0.84,28.26,14.19,14.09,28.19,28.91,28.97,1.86,2.39,2.4,3.82,3.19,3.2,1.84,1.48,2.39,11.61,11.96,22.97,5
925,8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,9.51,9.35,17.54,0.53,0.93,0.95,1.04,1.07,0.9,2.85,3.96,2.44,0.56,0.83,0.85,106.26,53.19,53.09,77.19,77.91,77.97,1.86,2.39,2.4,4.11,3.48,3.49,1.98,1.55,2.53,11.41,11.76,22.57,7
926,9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,10.31,10.15,19.14,0.57,0.95,0.99,1.01,1.04,0.84,3.25,4.76,2.84,0.55,0.83,0.85,104.26,52.19,52.09,73.19,73.91,73.97,1.87,2.4,2.41,4.11,3.48,3.49,2.04,1.58,2.59,10.61,10.96,20.97,6
927,8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,9.31,9.15,17.14,1.43,1.38,1.85,0.87,0.9,0.56,3.15,4.56,2.74,0.61,0.89,0.88,22.26,11.19,11.09,75.19,75.91,75.97,1.87,2.4,2.4,3.84,3.21,3.22,1.42,1.27,1.97,9.61,9.96,18.97,4
928,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,9.51,9.35,17.54,1.03,1.18,1.45,0.95,0.98,0.72,3.25,4.76,2.84,0.54,0.81,0.84,28.26,14.19,14.09,28.19,28.91,28.97,1.86,2.39,2.4,3.82,3.19,3.2,1.84,1.48,2.39,11.61,11.96,22.97,5
929,8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,9.61,9.45,17.74,0.75,1.04,1.17,1.06,1.09,0.94,4.25,6.76,3.84,0.55,0.83,0.85,20.26,10.19,10.09,19.19,19.91,19.97,1.86,2.39,2.4,3.94,3.31,3.32,1.7,1.41,2.25,12.41,12.76,24.57,7
930,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,7.51,7.35,13.54,1.31,1.32,1.73,0.69,0.72,0.2,2.85,3.96,2.44,0.59,0.86,0.87,16.26,8.19,8.09,25.19,25.91,25.97,1.87,2.4,2.4,4.33,3.7,3.71,1.7,1.41,2.25,10.91,11.26,21.57,5
931,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,8.31,8.15,15.14,1.31,1.32,1.73,0.69,0.72,0.2,2.95,4.16,2.54,0.58,0.85,0.86,26.26,13.19,13.09,38.19,38.91,38.97,1.87,2.4,2.4,4.12,3.49,3.5,1.54,1.33,2.09,10.21,10.56,20.17,5
932,7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,8.51,8.35,15.54,0.89,1.11,1.31,0.97,1.0,0.76,2.85,3.96,2.44,0.58,0.86,0.87,58.26,29.19,29.09,66.19,66.91,66.97,1.87,2.39,2.4,4.09,3.46,3.47,1.42,1.27,1.97,9.91,10.26,19.57,6
933,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,8.31,8.15,15.14,1.31,1.32,1.73,0.69,0.72,0.2,2.95,4.16,2.54,0.58,0.85,0.86,26.26,13.19,13.09,38.19,38.91,38.97,1.87,2.4,2.4,4.12,3.49,3.5,1.54,1.33,2.09,10.21,10.56,20.17,5
934,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,7.51,7.35,13.54,1.31,1.32,1.73,0.69,0.72,0.2,2.85,3.96,2.44,0.59,0.86,0.87,16.26,8.19,8.09,25.19,25.91,25.97,1.87,2.4,2.4,4.33,3.7,3.71,1.7,1.41,2.25,10.91,11.26,21.57,5
935,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,9.71,9.55,17.94,0.69,1.01,1.11,1.06,1.09,0.94,3.25,4.76,2.84,0.55,0.82,0.85,38.26,19.19,19.09,72.19,72.91,72.97,1.86,2.39,2.4,4.03,3.4,3.41,1.68,1.4,2.23,12.21,12.56,24.17,6
936,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,9.71,9.55,17.94,0.69,1.01,1.11,1.06,1.09,0.94,3.25,4.76,2.84,0.55,0.82,0.85,38.26,19.19,19.09,72.19,72.91,72.97,1.86,2.39,2.4,4.03,3.4,3.41,1.68,1.4,2.23,12.21,12.56,24.17,6
937,12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,12.91,12.75,24.34,1.35,1.34,1.77,1.18,1.21,1.18,2.35,2.96,1.94,0.57,0.85,0.86,12.26,6.19,6.09,26.19,26.91,26.97,1.87,2.4,2.41,3.71,3.08,3.09,1.44,1.28,1.99,10.81,11.16,21.37,4
938,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,8.11,7.95,14.74,0.85,1.09,1.27,1.06,1.09,0.94,3.75,5.76,3.34,0.56,0.84,0.86,46.26,23.19,23.09,42.19,42.91,42.97,1.86,2.39,2.4,3.98,3.35,3.36,1.68,1.4,2.23,13.31,13.66,26.37,7
939,6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,7.11,6.95,12.74,1.01,1.17,1.43,0.85,0.88,0.52,2.55,3.36,2.14,0.57,0.85,0.86,14.26,7.19,7.09,11.19,11.91,11.97,1.86,2.39,2.4,4.25,3.62,3.63,1.32,1.22,1.87,11.81,12.16,23.37,5
940,9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,10.51,10.35,19.54,0.75,1.04,1.17,1.2,1.23,1.22,3.15,4.56,2.74,0.58,0.85,0.86,26.26,13.19,13.09,25.19,25.91,25.97,1.86,2.39,2.4,4.0,3.37,3.38,1.76,1.44,2.31,12.81,13.16,25.37,7
941,9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,10.81,10.65,20.14,0.63,0.98,1.05,1.17,1.2,1.16,5.95,10.16,5.54,0.59,0.87,0.87,18.26,9.19,9.09,17.19,17.91,17.97,1.86,2.39,2.4,3.83,3.2,3.21,1.28,1.2,1.83,12.91,13.26,25.57,7
